#velocity	counts	full_model	difference	baseline	subspectrum1	subspectrum2	subspectrum3	subspectrum4	
-1.064	49462.000	49758.173	-296.173	51649.024	49771.761	51635.091	-0.000	-0.000	
-1.032	49772.000	49380.718	391.282	51649.024	49395.514	51633.811	-0.000	-0.000	
-1.000	48676.000	48826.144	-150.144	51649.024	48842.242	51632.399	-0.000	-0.000	
-0.969	47696.000	48204.634	-508.634	51649.024	48222.173	51630.833	-0.000	-0.000	
-0.937	47439.000	47365.805	73.195	51649.024	47384.915	51629.084	-0.000	-0.000	
-0.905	46338.000	46700.015	-362.015	51649.024	46720.941	51627.116	-0.000	-0.000	
-0.873	46114.000	45924.508	189.492	51649.024	45947.478	51624.881	-0.000	-0.000	
-0.842	45614.000	45902.057	-288.057	51649.024	45927.532	51622.322	-0.000	-0.000	
-0.810	45937.000	45888.643	48.357	51649.024	45917.021	51619.365	-0.000	-0.000	
-0.778	46746.000	46639.549	106.451	51649.024	46671.456	51615.924	-0.000	-0.000	
-0.746	47198.000	47313.620	-115.620	51649.024	47349.649	51611.891	-0.000	-0.000	
-0.715	48234.000	48163.456	70.544	51649.024	48204.359	51607.139	-0.000	-0.000	
-0.683	48737.000	48814.915	-77.915	51649.024	48861.530	51601.523	-0.000	-0.000	
-0.651	49539.000	49373.832	165.168	51649.024	49427.160	51594.883	-0.000	-0.000	
-0.619	49975.000	49757.784	217.216	51649.024	49818.982	51587.055	-0.000	-0.000	
-0.588	50101.000	50068.403	32.597	51649.024	50138.798	51577.881	-0.000	-0.000	
-0.556	50246.000	50288.212	-42.212	51649.024	50369.258	51567.232	-0.000	-0.000	
-0.524	50050.000	50449.984	-399.984	51649.024	50543.216	51555.031	-0.000	-0.000	
-0.493	50342.000	50588.498	-246.498	51649.024	50695.464	51541.282	-0.000	-0.000	
-0.461	50707.000	50682.902	24.098	51649.024	50805.038	51526.090	-0.000	-0.000	
-0.429	50978.000	50786.840	191.160	51649.024	50925.355	51509.690	-0.000	-0.000	
-0.397	50801.000	50827.124	-26.124	51649.024	50982.850	51492.444	-0.000	-0.000	
-0.366	51077.000	50880.606	196.394	51649.024	51053.909	51474.834	-0.000	-0.000	
-0.334	50783.000	50898.256	-115.256	51649.024	51088.930	51457.425	-0.000	-0.000	
-0.302	51134.000	50892.755	241.245	51649.024	51100.006	51440.808	-0.000	-0.000	
-0.270	50983.000	50918.701	64.299	51649.024	51141.217	51425.520	-0.000	-0.000	
-0.239	51443.000	50928.060	514.940	51649.024	51164.124	51411.962	-0.000	-0.000	
-0.207	51368.000	50949.297	418.703	51649.024	51196.999	51400.313	-0.000	-0.000	
-0.175	51222.000	50973.239	248.761	51649.024	51230.767	51390.473	-0.000	-0.000	
-0.144	51103.000	50940.611	162.389	51649.024	51206.545	51382.040	-0.000	-0.000	
-0.112	51032.000	50925.395	106.605	51649.024	51199.022	51374.326	-0.000	-0.000	
-0.080	51026.000	50968.875	57.125	51649.024	51250.395	51366.431	-0.000	-0.000	
-0.048	50988.000	50969.637	18.363	51649.024	51260.207	51357.352	-0.000	-0.000	
-0.017	50703.000	50925.149	-222.149	51649.024	51226.885	51346.127	-0.000	-0.000	
0.015	50994.000	50911.411	82.589	51649.024	51227.224	51331.983	0.000	0.000	
0.047	51152.000	50928.194	223.806	51649.024	51261.440	51314.490	0.000	0.000	
0.079	50950.000	50902.312	47.688	51649.024	51256.284	51293.668	0.000	0.000	
0.110	51321.000	50827.834	493.166	51649.024	51205.274	51270.062	0.000	0.000	
0.142	51019.000	50804.644	214.356	51649.024	51207.270	51244.745	0.000	0.000	
0.174	51047.000	50809.067	237.933	51649.024	51237.045	51219.256	0.000	0.000	
0.206	51207.000	50759.028	447.972	51649.024	51210.627	51195.461	0.000	0.000	
0.237	51191.000	50700.832	490.168	51649.024	51172.358	51175.363	0.000	0.000	
0.269	51239.000	50659.663	579.337	51649.024	51145.516	51160.871	0.000	0.000	
0.301	50654.000	50611.673	42.327	51649.024	51104.656	51153.566	0.000	0.000	
0.332	51079.000	50598.555	480.445	51649.024	51090.458	51154.502	0.000	0.000	
0.364	51206.000	50576.520	629.480	51649.024	51058.713	51164.076	0.000	0.000	
0.396	50829.000	50517.624	311.376	51649.024	50981.783	51181.980	0.000	0.000	
0.428	50747.000	50479.836	267.164	51649.024	50918.623	51207.261	0.000	0.000	
0.459	50776.000	50384.218	391.782	51649.024	50791.713	51238.450	0.000	0.000	
0.491	50621.000	50295.581	325.419	51649.024	50667.696	51273.765	0.000	0.000	
0.523	50225.000	50178.794	46.206	51649.024	50513.285	51311.313	0.000	0.000	
0.555	49953.000	50031.905	-78.905	51649.024	50328.349	51349.297	0.000	0.000	
0.586	50073.000	49848.486	224.514	51649.024	50107.982	51386.168	0.000	0.000	
0.618	50068.000	49559.308	508.692	51649.024	49784.138	51420.721	0.000	0.000	
0.650	49390.000	49230.677	159.323	51649.024	49423.955	51452.141	0.000	0.000	
0.681	49141.000	48710.110	430.890	51649.024	48875.328	51479.979	0.000	0.000	
0.713	48161.000	48133.706	27.294	51649.024	48274.550	51504.112	0.000	0.000	
0.745	47354.000	47313.245	40.755	51649.024	47433.220	51524.659	0.000	0.000	
0.777	46532.000	46674.613	-142.613	51649.024	46777.160	51541.912	0.000	0.000	
0.808	45878.000	45890.124	-12.124	51649.024	45978.150	51556.258	0.000	0.000	
0.840	45784.000	45847.884	-63.884	51649.024	45924.357	51568.120	0.000	0.000	
0.872	45988.000	45825.505	162.495	51649.024	45892.479	51577.916	0.000	0.000	
0.904	46173.000	46548.753	-375.753	51649.024	46608.351	51586.026	0.000	0.000	
0.935	47440.000	47248.325	191.675	51649.024	47301.755	51592.784	0.000	0.000	
0.967	48464.000	48097.024	366.976	51649.024	48145.418	51598.468	0.000	0.000	
0.999	48909.000	48781.925	127.075	51649.024	48825.939	51603.304	0.000	0.000	
1.031	49790.000	49354.365	435.635	51649.024	49394.591	51607.470	0.000	0.000	
1.062	50164.000	49767.464	396.536	51649.024	49804.300	51611.107	0.000	0.000	
1.094	50230.000	50093.221	136.779	51649.024	50127.046	51614.322	0.000	0.000	
1.126	50599.000	50342.929	256.071	51649.024	50374.021	51617.196	0.000	0.000	
1.157	50424.000	50528.186	-104.186	51649.024	50556.797	51619.790	0.000	0.000	
1.189	50760.000	50696.878	63.122	51649.024	50723.222	51622.150	0.000	0.000	
1.221	50372.000	50801.100	-429.100	51649.024	50825.345	51624.310	0.000	0.000	
1.253	50926.000	50918.644	7.356	51649.024	50940.971	51626.295	0.000	0.000	
1.284	50929.000	50978.124	-49.124	51649.024	50998.656	51628.122	0.000	0.000	
1.316	51020.000	51051.168	-31.168	51649.024	51070.063	51629.806	0.000	0.000	
1.348	51351.000	51098.494	252.506	51649.024	51115.863	51631.359	0.000	0.000	
1.380	51276.000	51124.418	151.582	51649.024	51140.378	51632.789	0.000	0.000	
1.411	51015.000	51183.039	-168.039	51649.024	51197.718	51634.105	0.000	0.000	
1.443	51265.000	51203.473	61.527	51649.024	51216.949	51635.316	0.000	0.000	
1.475	51320.000	51230.299	89.701	51649.024	51242.682	51636.430	0.000	0.000	
1.506	51002.000	51276.500	-274.500	51649.024	51287.886	51637.454	0.000	0.000	
1.538	51280.000	51280.528	-0.528	51649.024	51290.975	51638.395	0.000	0.000	
1.570	51167.000	51292.116	-125.116	51649.024	51301.713	51639.260	0.000	0.000	
1.602	51071.000	51333.394	-262.394	51649.024	51342.223	51640.057	0.000	0.000	
1.633	51253.000	51340.289	-87.289	51649.024	51348.389	51640.790	0.000	0.000	
1.665	50863.000	51323.708	-460.708	51649.024	51331.130	51641.467	0.000	0.000	
1.697	51053.000	51340.960	-287.960	51649.024	51347.784	51642.090	0.000	0.000	
1.729	51135.000	51354.928	-219.928	51649.024	51361.197	51642.663	0.000	0.000	
1.760	51336.000	51351.487	-15.487	51649.024	51357.232	51643.186	0.000	0.000	
1.792	51300.000	51349.237	-49.237	51649.024	51354.504	51643.660	0.000	0.000	
1.824	51470.000	51376.136	93.864	51649.024	51380.999	51644.084	0.000	0.000	
1.856	51051.000	51405.431	-354.431	51649.024	51409.937	51644.460	0.000	0.000	
1.887	51274.000	51406.565	-132.565	51649.024	51410.747	51644.789	0.000	0.000	
1.919	50897.000	51376.382	-479.382	51649.024	51380.271	51645.077	0.000	0.000	
1.951	51419.000	51326.724	92.276	51649.024	51330.355	51645.329	0.000	0.000	
